"scenario","year","variable","value","units","parameter_value"
"Ref_50",1979,"Tgav",0.701570864719659,"degC","ECS_2"
"Ref_50",1980,"Tgav",0.726433128454604,"degC","ECS_2"
"Ref_50",1981,"Tgav",0.743222410255702,"degC","ECS_2"
"Ref_50",1982,"Tgav",0.702442279691401,"degC","ECS_2"
"Ref_50",1983,"Tgav",0.651187597671685,"degC","ECS_2"
"Ref_50",1984,"Tgav",0.666773623883589,"degC","ECS_2"
"Ref_50",1985,"Tgav",0.710182299338477,"degC","ECS_2"
"Ref_50",1986,"Tgav",0.749336831108905,"degC","ECS_2"
"Ref_50",1987,"Tgav",0.782569617045161,"degC","ECS_2"
"Ref_50",1988,"Tgav",0.813418671287761,"degC","ECS_2"
"Ref_50",1989,"Tgav",0.841861918769305,"degC","ECS_2"
"Ref_50",1990,"Tgav",0.86383813127584,"degC","ECS_2"
"Ref_50",1991,"Tgav",0.803395503201942,"degC","ECS_2"
"Ref_50",1992,"Tgav",0.711422869709697,"degC","ECS_2"
"Ref_50",1993,"Tgav",0.710532563779299,"degC","ECS_2"
"Ref_50",1994,"Tgav",0.764859915971963,"degC","ECS_2"
"Ref_50",1995,"Tgav",0.822323184465457,"degC","ECS_2"
"Ref_50",1996,"Tgav",0.869655637345344,"degC","ECS_2"
"Ref_50",1997,"Tgav",0.911134877138601,"degC","ECS_2"
"Ref_50",1998,"Tgav",0.94595298040334,"degC","ECS_2"
"Ref_50",1999,"Tgav",0.975017575313348,"degC","ECS_2"
"Ref_50",2000,"Tgav",1.00021381260292,"degC","ECS_2"
"Ref_50",2001,"Tgav",1.02323680180304,"degC","ECS_2"
"Ref_50",2002,"Tgav",1.04535704916084,"degC","ECS_2"
"Ref_50",2003,"Tgav",1.06578794383133,"degC","ECS_2"
"Ref_50",2004,"Tgav",1.08606196387544,"degC","ECS_2"
"Ref_50",2005,"Tgav",1.10245406272602,"degC","ECS_2"
"Ref_50",2006,"Tgav",1.10905793479912,"degC","ECS_2"
"Ref_50",2007,"Tgav",1.11264054498276,"degC","ECS_2"
"Ref_50",2008,"Tgav",1.12023863391163,"degC","ECS_2"
"Ref_50",2009,"Tgav",1.13080674168111,"degC","ECS_2"
"Ref_50",2010,"Tgav",1.14319849840643,"degC","ECS_2"
"Ref_50",2011,"Tgav",1.15645246448212,"degC","ECS_2"
"Ref_50",2012,"Tgav",1.16980688375644,"degC","ECS_2"
"Ref_50",2013,"Tgav",1.18281996360914,"degC","ECS_2"
"Ref_50",2014,"Tgav",1.19567669080162,"degC","ECS_2"
"Ref_50",2015,"Tgav",1.20856122847378,"degC","ECS_2"
"Ref_50",2016,"Tgav",1.22165012438844,"degC","ECS_2"
"Ref_50",2017,"Tgav",1.23510327130214,"degC","ECS_2"
"Ref_50",2018,"Tgav",1.24901730678452,"degC","ECS_2"
"Ref_50",2019,"Tgav",1.26338510360293,"degC","ECS_2"
"Ref_50",2020,"Tgav",1.27820045736801,"degC","ECS_2"
"Ref_50",2021,"Tgav",1.29362529049295,"degC","ECS_2"
"Ref_50",2022,"Tgav",1.30962116178497,"degC","ECS_2"
"Ref_50",2023,"Tgav",1.326148313691,"degC","ECS_2"
"Ref_50",2024,"Tgav",1.34319627209222,"degC","ECS_2"
"Ref_50",2025,"Tgav",1.36075503126565,"degC","ECS_2"
"Ref_50",2026,"Tgav",1.37882478944429,"degC","ECS_2"
"Ref_50",2027,"Tgav",1.39737348067712,"degC","ECS_2"
"Ref_50",2028,"Tgav",1.41632351839084,"degC","ECS_2"
"Ref_50",2029,"Tgav",1.43560580913358,"degC","ECS_2"
"Ref_50",2030,"Tgav",1.45517137838401,"degC","ECS_2"
"Ref_50",2031,"Tgav",1.47499683211892,"degC","ECS_2"
"Ref_50",2032,"Tgav",1.49507746863165,"degC","ECS_2"
"Ref_50",2033,"Tgav",1.51540459300276,"degC","ECS_2"
"Ref_50",2034,"Tgav",1.53592020047684,"degC","ECS_2"
"Ref_50",2035,"Tgav",1.55656261105278,"degC","ECS_2"
"Ref_50",2036,"Tgav",1.57734172299592,"degC","ECS_2"
"Ref_50",2037,"Tgav",1.59819137571844,"degC","ECS_2"
"Ref_50",2038,"Tgav",1.61906382315676,"degC","ECS_2"
"Ref_50",2039,"Tgav",1.6399437703422,"degC","ECS_2"
"Ref_50",2040,"Tgav",1.66082177961923,"degC","ECS_2"
"Ref_50",2041,"Tgav",1.68171322737784,"degC","ECS_2"
"Ref_50",2042,"Tgav",1.70257335684098,"degC","ECS_2"
"Ref_50",2043,"Tgav",1.72336955807736,"degC","ECS_2"
"Ref_50",2044,"Tgav",1.74411473533994,"degC","ECS_2"
"Ref_50",2045,"Tgav",1.76481837090688,"degC","ECS_2"
"Ref_50",2046,"Tgav",1.78547822766271,"degC","ECS_2"
"Ref_50",2047,"Tgav",1.8060819850653,"degC","ECS_2"
"Ref_50",2048,"Tgav",1.82662148210757,"degC","ECS_2"
"Ref_50",2049,"Tgav",1.84711654958973,"degC","ECS_2"
"Ref_50",2050,"Tgav",1.86758112714357,"degC","ECS_2"
"Ref_50",2051,"Tgav",1.88804320001132,"degC","ECS_2"
"Ref_50",2052,"Tgav",1.90842369348291,"degC","ECS_2"
"Ref_50",2053,"Tgav",1.92866761467498,"degC","ECS_2"
"Ref_50",2054,"Tgav",1.94878754878503,"degC","ECS_2"
"Ref_50",2055,"Tgav",1.96879587517061,"degC","ECS_2"
"Ref_50",2056,"Tgav",1.98866151044997,"degC","ECS_2"
"Ref_50",2057,"Tgav",2.00839644890006,"degC","ECS_2"
"Ref_50",2058,"Tgav",2.02799699541236,"degC","ECS_2"
"Ref_50",2059,"Tgav",2.04746791973842,"degC","ECS_2"
"Ref_50",2060,"Tgav",2.06681706075102,"degC","ECS_2"
"Ref_50",2061,"Tgav",2.08608001545723,"degC","ECS_2"
"Ref_50",2062,"Tgav",2.10525200406527,"degC","ECS_2"
"Ref_50",2063,"Tgav",2.12432866991159,"degC","ECS_2"
"Ref_50",2064,"Tgav",2.14332029759386,"degC","ECS_2"
"Ref_50",2065,"Tgav",2.16223547198919,"degC","ECS_2"
"Ref_50",2066,"Tgav",2.18107942390923,"degC","ECS_2"
"Ref_50",2067,"Tgav",2.19985728468956,"degC","ECS_2"
"Ref_50",2068,"Tgav",2.21857331487058,"degC","ECS_2"
"Ref_50",2069,"Tgav",2.23722962773835,"degC","ECS_2"
"Ref_50",2070,"Tgav",2.25582834291188,"degC","ECS_2"
"Ref_50",2071,"Tgav",2.27436736421977,"degC","ECS_2"
"Ref_50",2072,"Tgav",2.29284467977092,"degC","ECS_2"
"Ref_50",2073,"Tgav",2.31125968041814,"degC","ECS_2"
"Ref_50",2074,"Tgav",2.32961127080095,"degC","ECS_2"
"Ref_50",2075,"Tgav",2.34789962794007,"degC","ECS_2"
"Ref_50",2076,"Tgav",2.36614072966632,"degC","ECS_2"
"Ref_50",2077,"Tgav",2.38433084797069,"degC","ECS_2"
"Ref_50",2078,"Tgav",2.40247920765932,"degC","ECS_2"
"Ref_50",2079,"Tgav",2.42058278393542,"degC","ECS_2"
"Ref_50",2080,"Tgav",2.43863692227016,"degC","ECS_2"
"Ref_50",2081,"Tgav",2.45662369498408,"degC","ECS_2"
"Ref_50",2082,"Tgav",2.47452508207063,"degC","ECS_2"
"Ref_50",2083,"Tgav",2.49233080907921,"degC","ECS_2"
"Ref_50",2084,"Tgav",2.51003768544548,"degC","ECS_2"
"Ref_50",2085,"Tgav",2.52764486804643,"degC","ECS_2"
"Ref_50",2086,"Tgav",2.5451665456593,"degC","ECS_2"
"Ref_50",2087,"Tgav",2.56260502673583,"degC","ECS_2"
"Ref_50",2088,"Tgav",2.57996242531528,"degC","ECS_2"
"Ref_50",2089,"Tgav",2.59723995728781,"degC","ECS_2"
"Ref_50",2090,"Tgav",2.61443912198351,"degC","ECS_2"
"Ref_50",2091,"Tgav",2.63148536294933,"degC","ECS_2"
"Ref_50",2092,"Tgav",2.64837718307656,"degC","ECS_2"
"Ref_50",2093,"Tgav",2.66512059655701,"degC","ECS_2"
"Ref_50",2094,"Tgav",2.68171898203645,"degC","ECS_2"
"Ref_50",2095,"Tgav",2.69817569331925,"degC","ECS_2"
"Ref_50",2096,"Tgav",2.71468787909476,"degC","ECS_2"
"Ref_50",2097,"Tgav",2.73126627534975,"degC","ECS_2"
"Ref_50",2098,"Tgav",2.74790384325607,"degC","ECS_2"
"Ref_50",2099,"Tgav",2.76459725808621,"degC","ECS_2"
"Ref_50",2100,"Tgav",2.78134454992068,"degC","ECS_2"
"Ref_50",1850,"Tgav",0.116771443922149,"degC","ECS_3"
"Ref_50",1851,"Tgav",0.12222218862185,"degC","ECS_3"
"Ref_50",1852,"Tgav",0.129065727244574,"degC","ECS_3"
"Ref_50",1853,"Tgav",0.136846118229444,"degC","ECS_3"
"Ref_50",1854,"Tgav",0.144650853926035,"degC","ECS_3"
"Ref_50",1855,"Tgav",0.140358441927911,"degC","ECS_3"
"Ref_50",1856,"Tgav",0.0975791061189317,"degC","ECS_3"
"Ref_50",1857,"Tgav",0.0414132193612097,"degC","ECS_3"
"Ref_50",1858,"Tgav",0.0265084122574254,"degC","ECS_3"
"Ref_50",1859,"Tgav",0.0470933696974241,"degC","ECS_3"
"Ref_50",1860,"Tgav",0.0745472238467677,"degC","ECS_3"
"Ref_50",1861,"Tgav",0.0936494187571839,"degC","ECS_3"
"Ref_50",1862,"Tgav",0.0999788076653789,"degC","ECS_3"
"Ref_50",1863,"Tgav",0.10539045083447,"degC","ECS_3"
"Ref_50",1864,"Tgav",0.117505474995993,"degC","ECS_3"
"Ref_50",1865,"Tgav",0.131943686617543,"degC","ECS_3"
"Ref_50",1866,"Tgav",0.145275435840936,"degC","ECS_3"
"Ref_50",1867,"Tgav",0.156766703790356,"degC","ECS_3"
"Ref_50",1868,"Tgav",0.166288682020008,"degC","ECS_3"
"Ref_50",1869,"Tgav",0.173494812212596,"degC","ECS_3"
"Ref_50",1870,"Tgav",0.179300471056615,"degC","ECS_3"
"Ref_50",1871,"Tgav",0.184635020758929,"degC","ECS_3"
"Ref_50",1872,"Tgav",0.188589360940177,"degC","ECS_3"
"Ref_50",1873,"Tgav",0.191349488216497,"degC","ECS_3"
"Ref_50",1874,"Tgav",0.19516460465542,"degC","ECS_3"
"Ref_50",1875,"Tgav",0.198647595271927,"degC","ECS_3"
"Ref_50",1876,"Tgav",0.198767546263671,"degC","ECS_3"
"Ref_50",1877,"Tgav",0.199321338213254,"degC","ECS_3"
"Ref_50",1878,"Tgav",0.203728631807592,"degC","ECS_3"
"Ref_50",1879,"Tgav",0.210310983184096,"degC","ECS_3"
"Ref_50",1880,"Tgav",0.217640958365527,"degC","ECS_3"
"Ref_50",1881,"Tgav",0.225020237497823,"degC","ECS_3"
"Ref_50",1882,"Tgav",0.222198297513013,"degC","ECS_3"
"Ref_50",1883,"Tgav",0.141458868173889,"degC","ECS_3"
"Ref_50",1884,"Tgav",0.0118934583039846,"degC","ECS_3"
"Ref_50",1885,"Tgav",-0.0359892422848646,"degC","ECS_3"
"Ref_50",1886,"Tgav",-0.0219225290441233,"degC","ECS_3"
"Ref_50",1887,"Tgav",0.00100197434919773,"degC","ECS_3"
"Ref_50",1888,"Tgav",0.0255346530409075,"degC","ECS_3"
"Ref_50",1889,"Tgav",0.0373485412599262,"degC","ECS_3"
"Ref_50",1890,"Tgav",0.0402586505407894,"degC","ECS_3"
"Ref_50",1891,"Tgav",0.0484000639312218,"degC","ECS_3"
"Ref_50",1892,"Tgav",0.0707745229370915,"degC","ECS_3"
"Ref_50",1893,"Tgav",0.102111277499559,"degC","ECS_3"
"Ref_50",1894,"Tgav",0.136422191500748,"degC","ECS_3"
"Ref_50",1895,"Tgav",0.162833459439349,"degC","ECS_3"
"Ref_50",1896,"Tgav",0.170963516481198,"degC","ECS_3"
"Ref_50",1897,"Tgav",0.17053044983678,"degC","ECS_3"
"Ref_50",1898,"Tgav",0.180668162031156,"degC","ECS_3"
"Ref_50",1899,"Tgav",0.200881211481494,"degC","ECS_3"
"Ref_50",1900,"Tgav",0.222756623458261,"degC","ECS_3"
"Ref_50",1901,"Tgav",0.240001031871962,"degC","ECS_3"
"Ref_50",1902,"Tgav",0.215638214763444,"degC","ECS_3"
"Ref_50",1903,"Tgav",0.161730824185359,"degC","ECS_3"
"Ref_50",1904,"Tgav",0.146925078503514,"degC","ECS_3"
"Ref_50",1905,"Tgav",0.17190630122252,"degC","ECS_3"
"Ref_50",1906,"Tgav",0.202140581585637,"degC","ECS_3"
"Ref_50",1907,"Tgav",0.2230829158867,"degC","ECS_3"
"Ref_50",1908,"Tgav",0.240208925982981,"degC","ECS_3"
"Ref_50",1909,"Tgav",0.260335471575628,"degC","ECS_3"
"Ref_50",1910,"Tgav",0.280655577276182,"degC","ECS_3"
"Ref_50",1911,"Tgav",0.298354233209664,"degC","ECS_3"
"Ref_50",1912,"Tgav",0.292404667523141,"degC","ECS_3"
"Ref_50",1913,"Tgav",0.278707973071112,"degC","ECS_3"
"Ref_50",1914,"Tgav",0.288665639686037,"degC","ECS_3"
"Ref_50",1915,"Tgav",0.308962026927681,"degC","ECS_3"
"Ref_50",1916,"Tgav",0.328388641136949,"degC","ECS_3"
"Ref_50",1917,"Tgav",0.345033679977197,"degC","ECS_3"
"Ref_50",1918,"Tgav",0.359651038814643,"degC","ECS_3"
"Ref_50",1919,"Tgav",0.371859668417327,"degC","ECS_3"
"Ref_50",1920,"Tgav",0.375569945020863,"degC","ECS_3"
"Ref_50",1921,"Tgav",0.378025676309265,"degC","ECS_3"
"Ref_50",1922,"Tgav",0.388946383055293,"degC","ECS_3"
"Ref_50",1923,"Tgav",0.40118658766505,"degC","ECS_3"
"Ref_50",1924,"Tgav",0.410620096896502,"degC","ECS_3"
"Ref_50",1925,"Tgav",0.41898009372601,"degC","ECS_3"
"Ref_50",1926,"Tgav",0.42747003393551,"degC","ECS_3"
"Ref_50",1927,"Tgav",0.43524908522774,"degC","ECS_3"
"Ref_50",1928,"Tgav",0.4383257739169,"degC","ECS_3"
"Ref_50",1929,"Tgav",0.437525744429412,"degC","ECS_3"
"Ref_50",1930,"Tgav",0.440476951973565,"degC","ECS_3"
"Ref_50",1931,"Tgav",0.446820251629984,"degC","ECS_3"
"Ref_50",1932,"Tgav",0.450485184161301,"degC","ECS_3"
"Ref_50",1933,"Tgav",0.455001593197671,"degC","ECS_3"
"Ref_50",1934,"Tgav",0.463104598001106,"degC","ECS_3"
"Ref_50",1935,"Tgav",0.471366448380292,"degC","ECS_3"
"Ref_50",1936,"Tgav",0.479803316989148,"degC","ECS_3"
"Ref_50",1937,"Tgav",0.487453287300982,"degC","ECS_3"
"Ref_50",1938,"Tgav",0.49322668700901,"degC","ECS_3"
"Ref_50",1939,"Tgav",0.49898085652171,"degC","ECS_3"
"Ref_50",1940,"Tgav",0.506550356515486,"degC","ECS_3"
"Ref_50",1941,"Tgav",0.514919191945834,"degC","ECS_3"
"Ref_50",1942,"Tgav",0.52112726577634,"degC","ECS_3"
"Ref_50",1943,"Tgav",0.526938773486213,"degC","ECS_3"
"Ref_50",1944,"Tgav",0.535141315020353,"degC","ECS_3"
"Ref_50",1945,"Tgav",0.544271304483538,"degC","ECS_3"
"Ref_50",1946,"Tgav",0.553539100702111,"degC","ECS_3"
"Ref_50",1947,"Tgav",0.561564035242732,"degC","ECS_3"
"Ref_50",1948,"Tgav",0.569240791254078,"degC","ECS_3"
"Ref_50",1949,"Tgav",0.576397738671063,"degC","ECS_3"
"Ref_50",1950,"Tgav",0.583573897548227,"degC","ECS_3"
"Ref_50",1951,"Tgav",0.591636594143926,"degC","ECS_3"
"Ref_50",1952,"Tgav",0.599812379602803,"degC","ECS_3"
"Ref_50",1953,"Tgav",0.607917487372262,"degC","ECS_3"
"Ref_50",1954,"Tgav",0.617254588971058,"degC","ECS_3"
"Ref_50",1955,"Tgav",0.629189348146102,"degC","ECS_3"
"Ref_50",1956,"Tgav",0.642441922825566,"degC","ECS_3"
"Ref_50",1957,"Tgav",0.656557087461879,"degC","ECS_3"
"Ref_50",1958,"Tgav",0.671038024870894,"degC","ECS_3"
"Ref_50",1959,"Tgav",0.685127739975956,"degC","ECS_3"
"Ref_50",1960,"Tgav",0.692798127068337,"degC","ECS_3"
"Ref_50",1961,"Tgav",0.693835960678373,"degC","ECS_3"
"Ref_50",1962,"Tgav",0.691438492990915,"degC","ECS_3"
"Ref_50",1963,"Tgav",0.651417660899646,"degC","ECS_3"
"Ref_50",1964,"Tgav",0.590624521942405,"degC","ECS_3"
"Ref_50",1965,"Tgav",0.574870170107952,"degC","ECS_3"
"Ref_50",1966,"Tgav",0.602828306648715,"degC","ECS_3"
"Ref_50",1967,"Tgav",0.639613548741871,"degC","ECS_3"
"Ref_50",1968,"Tgav",0.652184943699086,"degC","ECS_3"
"Ref_50",1969,"Tgav",0.655784009905789,"degC","ECS_3"
"Ref_50",1970,"Tgav",0.682621554204113,"degC","ECS_3"
"Ref_50",1971,"Tgav",0.723925066308547,"degC","ECS_3"
"Ref_50",1972,"Tgav",0.763499972824028,"degC","ECS_3"
"Ref_50",1973,"Tgav",0.793605920069298,"degC","ECS_3"
"Ref_50",1974,"Tgav",0.808104500261998,"degC","ECS_3"
"Ref_50",1975,"Tgav",0.814825464670147,"degC","ECS_3"
"Ref_50",1976,"Tgav",0.835894069682475,"degC","ECS_3"
"Ref_50",1977,"Tgav",0.871785152107821,"degC","ECS_3"
"Ref_50",1978,"Tgav",0.903098417786885,"degC","ECS_3"
"Ref_50",1979,"Tgav",0.930376779528565,"degC","ECS_3"
"Ref_50",1980,"Tgav",0.961409908207395,"degC","ECS_3"
"Ref_50",1981,"Tgav",0.984611882556562,"degC","ECS_3"
"Ref_50",1982,"Tgav",0.948567981201614,"degC","ECS_3"
"Ref_50",1983,"Tgav",0.897204281227965,"degC","ECS_3"
"Ref_50",1984,"Tgav",0.911680865111603,"degC","ECS_3"
"Ref_50",1985,"Tgav",0.958181383663515,"degC","ECS_3"
"Ref_50",1986,"Tgav",1.00300523045588,"degC","ECS_3"
"Ref_50",1987,"Tgav",1.04275968809079,"degC","ECS_3"
"Ref_50",1988,"Tgav",1.08055718553023,"degC","ECS_3"
"Ref_50",1989,"Tgav",1.11626390734707,"degC","ECS_3"
"Ref_50",1990,"Tgav",1.14554687853789,"degC","ECS_3"
"Ref_50",1991,"Tgav",1.09037181170958,"degC","ECS_3"
"Ref_50",1992,"Tgav",0.996446667270544,"degC","ECS_3"
"Ref_50",1993,"Tgav",0.990832476724329,"degC","ECS_3"
"Ref_50",1994,"Tgav",1.04602443980653,"degC","ECS_3"
"Ref_50",1995,"Tgav",1.10897965633375,"degC","ECS_3"
"Ref_50",1996,"Tgav",1.16374774120087,"degC","ECS_3"
"Ref_50",1997,"Tgav",1.21340294463651,"degC","ECS_3"
"Ref_50",1998,"Tgav",1.25679729185777,"degC","ECS_3"
"Ref_50",1999,"Tgav",1.29440437849903,"degC","ECS_3"
"Ref_50",2000,"Tgav",1.32793120070386,"degC","ECS_3"
"Ref_50",2001,"Tgav",1.3590520009875,"degC","ECS_3"
"Ref_50",2002,"Tgav",1.389089118708,"degC","ECS_3"
"Ref_50",2003,"Tgav",1.41730104928631,"degC","ECS_3"
"Ref_50",2004,"Tgav",1.4451916116502,"degC","ECS_3"
"Ref_50",2005,"Tgav",1.46905432405817,"degC","ECS_3"
"Ref_50",2006,"Tgav",1.4825744647406,"degC","ECS_3"
"Ref_50",2007,"Tgav",1.49210765050492,"degC","ECS_3"
"Ref_50",2008,"Tgav",1.50513768426881,"degC","ECS_3"
"Ref_50",2009,"Tgav",1.52112872360051,"degC","ECS_3"
"Ref_50",2010,"Tgav",1.53901666301012,"degC","ECS_3"
"Ref_50",2011,"Tgav",1.55786362582881,"degC","ECS_3"
"Ref_50",2012,"Tgav",1.57688613920438,"degC","ECS_3"
"Ref_50",2013,"Tgav",1.59559946137579,"degC","ECS_3"
"Ref_50",2014,"Tgav",1.61415095683106,"degC","ECS_3"
"Ref_50",2015,"Tgav",1.63272427889466,"degC","ECS_3"
"Ref_50",2016,"Tgav",1.65150610036063,"degC","ECS_3"
"Ref_50",2017,"Tgav",1.67067307616896,"degC","ECS_3"
"Ref_50",2018,"Tgav",1.69034184937658,"degC","ECS_3"
"Ref_50",2019,"Tgav",1.71052314168105,"degC","ECS_3"
"Ref_50",2020,"Tgav",1.73122158243914,"degC","ECS_3"
"Ref_50",2021,"Tgav",1.75261154936274,"degC","ECS_3"
"Ref_50",2022,"Tgav",1.77467454599805,"degC","ECS_3"
"Ref_50",2023,"Tgav",1.79737786977673,"degC","ECS_3"
"Ref_50",2024,"Tgav",1.82071602012412,"degC","ECS_3"
"Ref_50",2025,"Tgav",1.84468372823467,"degC","ECS_3"
"Ref_50",2026,"Tgav",1.86928516101276,"degC","ECS_3"
"Ref_50",2027,"Tgav",1.89449222440294,"degC","ECS_3"
"Ref_50",2028,"Tgav",1.92022805376242,"degC","ECS_3"
"Ref_50",2029,"Tgav",1.94641951107843,"degC","ECS_3"
"Ref_50",2030,"Tgav",1.9730120282464,"degC","ECS_3"
"Ref_50",2031,"Tgav",1.99997678911544,"degC","ECS_3"
"Ref_50",2032,"Tgav",2.02730428479608,"degC","ECS_3"
"Ref_50",2033,"Tgav",2.05498255347004,"degC","ECS_3"
"Ref_50",2034,"Tgav",2.08295048002192,"degC","ECS_3"
"Ref_50",2035,"Tgav",2.11115735008012,"degC","ECS_3"
"Ref_50",2036,"Tgav",2.13957245506976,"degC","ECS_3"
"Ref_50",2037,"Tgav",2.16813296685845,"degC","ECS_3"
"Ref_50",2038,"Tgav",2.19679009830309,"degC","ECS_3"
"Ref_50",2039,"Tgav",2.22552233859554,"degC","ECS_3"
"Ref_50",2040,"Tgav",2.25431421045048,"degC","ECS_3"
"Ref_50",2041,"Tgav",2.28317611886669,"degC","ECS_3"
"Ref_50",2042,"Tgav",2.31206020969909,"degC","ECS_3"
"Ref_50",2043,"Tgav",2.34092714774267,"degC","ECS_3"
"Ref_50",2044,"Tgav",2.36978349147369,"degC","ECS_3"
"Ref_50",2045,"Tgav",2.39863551657806,"degC","ECS_3"
"Ref_50",2046,"Tgav",2.42747831478422,"degC","ECS_3"
"Ref_50",2047,"Tgav",2.45629713063756,"degC","ECS_3"
"Ref_50",2048,"Tgav",2.48508079579398,"degC","ECS_3"
"Ref_50",2049,"Tgav",2.51384628274504,"degC","ECS_3"
"Ref_50",2050,"Tgav",2.54260683050343,"degC","ECS_3"
"Ref_50",2051,"Tgav",2.57139044662653,"degC","ECS_3"
"Ref_50",2052,"Tgav",2.60011853513241,"degC","ECS_3"
"Ref_50",2053,"Tgav",2.62872913258346,"degC","ECS_3"
"Ref_50",2054,"Tgav",2.65722775921416,"degC","ECS_3"
"Ref_50",2055,"Tgav",2.68562375035222,"degC","ECS_3"
"Ref_50",2056,"Tgav",2.71389208888687,"degC","ECS_3"
"Ref_50",2057,"Tgav",2.74202341571208,"degC","ECS_3"
"Ref_50",2058,"Tgav",2.77001499804456,"degC","ECS_3"
"Ref_50",2059,"Tgav",2.79787406232073,"degC","ECS_3"
"Ref_50",2060,"Tgav",2.8256079627523,"degC","ECS_3"
"Ref_50",2061,"Tgav",2.8532518605349,"degC","ECS_3"
"Ref_50",2062,"Tgav",2.88080246381995,"degC","ECS_3"
"Ref_50",2063,"Tgav",2.90825473926073,"degC","ECS_3"
"Ref_50",2064,"Tgav",2.93561816592931,"degC","ECS_3"
"Ref_50",2065,"Tgav",2.96290145721684,"degC","ECS_3"
"Ref_50",2066,"Tgav",2.99011008730808,"degC","ECS_3"
"Ref_50",2067,"Tgav",3.01724403045612,"degC","ECS_3"
"Ref_50",2068,"Tgav",3.04431823229997,"degC","ECS_3"
"Ref_50",2069,"Tgav",3.07133417809777,"degC","ECS_3"
"Ref_50",2070,"Tgav",3.09828985310681,"degC","ECS_3"
"Ref_50",2071,"Tgav",3.12518239583389,"degC","ECS_3"
"Ref_50",2072,"Tgav",3.15200957492383,"degC","ECS_3"
"Ref_50",2073,"Tgav",3.17877056671935,"degC","ECS_3"
"Ref_50",2074,"Tgav",3.20546406980103,"degC","ECS_3"
"Ref_50",2075,"Tgav",3.23208995271448,"degC","ECS_3"
"Ref_50",2076,"Tgav",3.25866424849389,"degC","ECS_3"
"Ref_50",2077,"Tgav",3.28518892501478,"degC","ECS_3"
"Ref_50",2078,"Tgav",3.31166379560287,"degC","ECS_3"
"Ref_50",2079,"Tgav",3.33808709586475,"degC","ECS_3"
"Ref_50",2080,"Tgav",3.36445803439407,"degC","ECS_3"
"Ref_50",2081,"Tgav",3.39075863270659,"degC","ECS_3"
"Ref_50",2082,"Tgav",3.41696878100783,"degC","ECS_3"
"Ref_50",2083,"Tgav",3.44307569669918,"degC","ECS_3"
"Ref_50",2084,"Tgav",3.46907397155894,"degC","ECS_3"
"Ref_50",2085,"Tgav",3.49496107139037,"degC","ECS_3"
"Ref_50",2086,"Tgav",3.52075014304375,"degC","ECS_3"
"Ref_50",2087,"Tgav",3.54644352073752,"degC","ECS_3"
"Ref_50",2088,"Tgav",3.57204296524431,"degC","ECS_3"
"Ref_50",2089,"Tgav",3.59754956021459,"degC","ECS_3"
"Ref_50",2090,"Tgav",3.62296468292324,"degC","ECS_3"
"Ref_50",2091,"Tgav",3.64821205835359,"degC","ECS_3"
"Ref_50",2092,"Tgav",3.6732839408869,"degC","ECS_3"
"Ref_50",2093,"Tgav",3.6981840387541,"degC","ECS_3"
"Ref_50",2094,"Tgav",3.7229141215256,"degC","ECS_3"
"Ref_50",2095,"Tgav",3.74747630169823,"degC","ECS_3"
"Ref_50",2096,"Tgav",3.77207097811978,"degC","ECS_3"
"Ref_50",2097,"Tgav",3.79672379963982,"degC","ECS_3"
"Ref_50",2098,"Tgav",3.82143282079068,"degC","ECS_3"
"Ref_50",2099,"Tgav",3.8461984063193,"degC","ECS_3"
"Ref_50",2100,"Tgav",3.8710213253989,"degC","ECS_3"
"Ref_50",1850,"Tgav",0.126941556877645,"degC","ECS_4.5"
"Ref_50",1851,"Tgav",0.134530473821755,"degC","ECS_4.5"
"Ref_50",1852,"Tgav",0.143438960355473,"degC","ECS_4.5"
"Ref_50",1853,"Tgav",0.153301974255316,"degC","ECS_4.5"
"Ref_50",1854,"Tgav",0.163217082282197,"degC","ECS_4.5"
"Ref_50",1855,"Tgav",0.160871863963678,"degC","ECS_4.5"
"Ref_50",1856,"Tgav",0.118819987398947,"degC","ECS_4.5"
"Ref_50",1857,"Tgav",0.0607762133264139,"degC","ECS_4.5"
"Ref_50",1858,"Tgav",0.0428217990700413,"degC","ECS_4.5"
"Ref_50",1859,"Tgav",0.061997823551001,"degC","ECS_4.5"
"Ref_50",1860,"Tgav",0.0899613993462686,"degC","ECS_4.5"
"Ref_50",1861,"Tgav",0.110517122649247,"degC","ECS_4.5"
"Ref_50",1862,"Tgav",0.118394370111882,"degC","ECS_4.5"
"Ref_50",1863,"Tgav",0.125047196135545,"degC","ECS_4.5"
"Ref_50",1864,"Tgav",0.13851295748844,"degC","ECS_4.5"
"Ref_50",1865,"Tgav",0.154721876278889,"degC","ECS_4.5"
"Ref_50",1866,"Tgav",0.170093652549076,"degC","ECS_4.5"
"Ref_50",1867,"Tgav",0.183737334654824,"degC","ECS_4.5"
"Ref_50",1868,"Tgav",0.195431842032599,"degC","ECS_4.5"
"Ref_50",1869,"Tgav",0.204757271711098,"degC","ECS_4.5"
"Ref_50",1870,"Tgav",0.212570092590965,"degC","ECS_4.5"
"Ref_50",1871,"Tgav",0.219815012255403,"degC","ECS_4.5"
"Ref_50",1872,"Tgav",0.225598327775131,"degC","ECS_4.5"
"Ref_50",1873,"Tgav",0.230057353037377,"degC","ECS_4.5"
