"scenario","year","variable","value","units","parameter_value"
"Ref",1992,"Tgav",1.32594694431845,"degC","ECS_4.5"
"Ref",1993,"Tgav",1.31887830494147,"degC","ECS_4.5"
"Ref",1994,"Tgav",1.37616962650697,"degC","ECS_4.5"
"Ref",1995,"Tgav",1.44457731961518,"degC","ECS_4.5"
"Ref",1996,"Tgav",1.50645928857292,"degC","ECS_4.5"
"Ref",1997,"Tgav",1.56404086245974,"degC","ECS_4.5"
"Ref",1998,"Tgav",1.61589719174984,"degC","ECS_4.5"
"Ref",1999,"Tgav",1.66215454870939,"degC","ECS_4.5"
"Ref",2000,"Tgav",1.70434614589731,"degC","ECS_4.5"
"Ref",2001,"Tgav",1.74409044694336,"degC","ECS_4.5"
"Ref",2002,"Tgav",1.78271683365772,"degC","ECS_4.5"
"Ref",2003,"Tgav",1.81949875725409,"degC","ECS_4.5"
"Ref",2004,"Tgav",1.85590448571454,"degC","ECS_4.5"
"Ref",2005,"Tgav",1.88823228973799,"degC","ECS_4.5"
"Ref",2006,"Tgav",1.90986843119414,"degC","ECS_4.5"
"Ref",2007,"Tgav",1.92683056241773,"degC","ECS_4.5"
"Ref",2008,"Tgav",1.94687164121037,"degC","ECS_4.5"
"Ref",2009,"Tgav",1.96981698934002,"degC","ECS_4.5"
"Ref",2010,"Tgav",1.99468212821255,"degC","ECS_4.5"
"Ref",2011,"Tgav",2.02056276935077,"degC","ECS_4.5"
"Ref",2012,"Tgav",2.04667458111116,"degC","ECS_4.5"
"Ref",2013,"Tgav",2.07251135703349,"degC","ECS_4.5"
"Ref",2014,"Tgav",2.09819508917776,"degC","ECS_4.5"
"Ref",2015,"Tgav",2.12390705103501,"degC","ECS_4.5"
"Ref",2016,"Tgav",2.14984062150706,"degC","ECS_4.5"
"Ref",2017,"Tgav",2.17618445100994,"degC","ECS_4.5"
"Ref",2018,"Tgav",2.20307046814818,"degC","ECS_4.5"
"Ref",2019,"Tgav",2.23052454681828,"degC","ECS_4.5"
"Ref",2020,"Tgav",2.25856187179663,"degC","ECS_4.5"
"Ref",2021,"Tgav",2.28736826924109,"degC","ECS_4.5"
"Ref",2022,"Tgav",2.31694257918388,"degC","ECS_4.5"
"Ref",2023,"Tgav",2.34726062183818,"degC","ECS_4.5"
"Ref",2024,"Tgav",2.37832343981758,"degC","ECS_4.5"
"Ref",2025,"Tgav",2.41013184879104,"degC","ECS_4.5"
"Ref",2026,"Tgav",2.44269535891821,"degC","ECS_4.5"
"Ref",2027,"Tgav",2.47604109630792,"degC","ECS_4.5"
"Ref",2028,"Tgav",2.51018427402457,"degC","ECS_4.5"
"Ref",2029,"Tgav",2.54511793158322,"degC","ECS_4.5"
"Ref",2030,"Tgav",2.58083095131848,"degC","ECS_4.5"
"Ref",2031,"Tgav",2.61732466978936,"degC","ECS_4.5"
"Ref",2032,"Tgav",2.65461059818238,"degC","ECS_4.5"
"Ref",2033,"Tgav",2.69269232534594,"degC","ECS_4.5"
"Ref",2034,"Tgav",2.73152028475466,"degC","ECS_4.5"
"Ref",2035,"Tgav",2.77104918771075,"degC","ECS_4.5"
"Ref",2036,"Tgav",2.81125072415446,"degC","ECS_4.5"
"Ref",2037,"Tgav",2.85206796216362,"degC","ECS_4.5"
"Ref",2038,"Tgav",2.89345856729918,"degC","ECS_4.5"
"Ref",2039,"Tgav",2.93540341745504,"degC","ECS_4.5"
"Ref",2040,"Tgav",2.97788700170468,"degC","ECS_4.5"
"Ref",2041,"Tgav",3.02091819496161,"degC","ECS_4.5"
"Ref",2042,"Tgav",3.06444628835058,"degC","ECS_4.5"
"Ref",2043,"Tgav",3.10842355464725,"degC","ECS_4.5"
"Ref",2044,"Tgav",3.15284670612261,"degC","ECS_4.5"
"Ref",2045,"Tgav",3.19771422076656,"degC","ECS_4.5"
"Ref",2046,"Tgav",3.24301381409364,"degC","ECS_4.5"
"Ref",2047,"Tgav",3.28872258232442,"degC","ECS_4.5"
"Ref",2048,"Tgav",3.3348190671833,"degC","ECS_4.5"
"Ref",2049,"Tgav",3.38130934041674,"degC","ECS_4.5"
"Ref",2050,"Tgav",3.42819792549763,"degC","ECS_4.5"
"Ref",2051,"Tgav",3.47550529180107,"degC","ECS_4.5"
"Ref",2052,"Tgav",3.52314762747311,"degC","ECS_4.5"
"Ref",2053,"Tgav",3.57105145795277,"degC","ECS_4.5"
"Ref",2054,"Tgav",3.61920766494969,"degC","ECS_4.5"
"Ref",2055,"Tgav",3.66761419274678,"degC","ECS_4.5"
"Ref",2056,"Tgav",3.71623577286685,"degC","ECS_4.5"
"Ref",2057,"Tgav",3.76505072049351,"degC","ECS_4.5"
"Ref",2058,"Tgav",3.81404321962156,"degC","ECS_4.5"
"Ref",2059,"Tgav",3.863208283035,"degC","ECS_4.5"
"Ref",2060,"Tgav",3.91254298304472,"degC","ECS_4.5"
"Ref",2061,"Tgav",3.96207384369491,"degC","ECS_4.5"
"Ref",2062,"Tgav",4.01179160716346,"degC","ECS_4.5"
"Ref",2063,"Tgav",4.06168366559571,"degC","ECS_4.5"
"Ref",2064,"Tgav",4.11175106187528,"degC","ECS_4.5"
"Ref",2065,"Tgav",4.16199533064907,"degC","ECS_4.5"
"Ref",2066,"Tgav",4.21241548489171,"degC","ECS_4.5"
"Ref",2067,"Tgav",4.26300980063649,"degC","ECS_4.5"
"Ref",2068,"Tgav",4.31377559406359,"degC","ECS_4.5"
"Ref",2069,"Tgav",4.36470893011317,"degC","ECS_4.5"
"Ref",2070,"Tgav",4.41580620973307,"degC","ECS_4.5"
"Ref",2071,"Tgav",4.46705978250284,"degC","ECS_4.5"
"Ref",2072,"Tgav",4.51845400960701,"degC","ECS_4.5"
"Ref",2073,"Tgav",4.56996886400685,"degC","ECS_4.5"
"Ref",2074,"Tgav",4.62158756928626,"degC","ECS_4.5"
"Ref",2075,"Tgav",4.67329783353354,"degC","ECS_4.5"
"Ref",2076,"Tgav",4.725105900244,"degC","ECS_4.5"
"Ref",2077,"Tgav",4.77700600647983,"degC","ECS_4.5"
"Ref",2078,"Tgav",4.82899117890046,"degC","ECS_4.5"
"Ref",2079,"Tgav",4.8810540699921,"degC","ECS_4.5"
"Ref",2080,"Tgav",4.93318869201451,"degC","ECS_4.5"
"Ref",2081,"Tgav",4.98537198920029,"degC","ECS_4.5"
"Ref",2082,"Tgav",5.03757694141433,"degC","ECS_4.5"
"Ref",2083,"Tgav",5.08978252254013,"degC","ECS_4.5"
"Ref",2084,"Tgav",5.14197566429771,"degC","ECS_4.5"
"Ref",2085,"Tgav",5.19414732699941,"degC","ECS_4.5"
"Ref",2086,"Tgav",5.24630522736147,"degC","ECS_4.5"
"Ref",2087,"Tgav",5.29844596717794,"degC","ECS_4.5"
"Ref",2088,"Tgav",5.35056465497523,"degC","ECS_4.5"
"Ref",2089,"Tgav",5.40265702888382,"degC","ECS_4.5"
"Ref",2090,"Tgav",5.45471997927556,"degC","ECS_4.5"
"Ref",2091,"Tgav",5.50667226355597,"degC","ECS_4.5"
"Ref",2092,"Tgav",5.55849736285487,"degC","ECS_4.5"
"Ref",2093,"Tgav",5.61019266796501,"degC","ECS_4.5"
"Ref",2094,"Tgav",5.66175491061036,"degC","ECS_4.5"
"Ref",2095,"Tgav",5.71318190399371,"degC","ECS_4.5"
"Ref",2096,"Tgav",5.76467311845792,"degC","ECS_4.5"
"Ref",2097,"Tgav",5.81627423453308,"degC","ECS_4.5"
"Ref",2098,"Tgav",5.86800682557739,"degC","ECS_4.5"
"Ref",2099,"Tgav",5.91988930087426,"degC","ECS_4.5"
"Ref",2100,"Tgav",5.97193502202062,"degC","ECS_4.5"
"Ref",1850,"Tgav",0.132305411476475,"degC","ECS_6"
"Ref",1851,"Tgav",0.141277694817938,"degC","ECS_6"
"Ref",1852,"Tgav",0.151537990368744,"degC","ECS_6"
"Ref",1853,"Tgav",0.162768643925723,"degC","ECS_6"
"Ref",1854,"Tgav",0.174074338062964,"degC","ECS_6"
"Ref",1855,"Tgav",0.17304767525734,"degC","ECS_6"
"Ref",1856,"Tgav",0.131691526422796,"degC","ECS_6"
"Ref",1857,"Tgav",0.0729504905975628,"degC","ECS_6"
"Ref",1858,"Tgav",0.0535795442883109,"degC","ECS_6"
"Ref",1859,"Tgav",0.0720947945882542,"degC","ECS_6"
"Ref",1860,"Tgav",0.100376468017575,"degC","ECS_6"
"Ref",1861,"Tgav",0.12177463955832,"degC","ECS_6"
"Ref",1862,"Tgav",0.130587205740531,"degC","ECS_6"
"Ref",1863,"Tgav",0.1380433863809,"degC","ECS_6"
"Ref",1864,"Tgav",0.152381472254003,"degC","ECS_6"
"Ref",1865,"Tgav",0.169697544755528,"degC","ECS_6"
"Ref",1866,"Tgav",0.186342046191935,"degC","ECS_6"
"Ref",1867,"Tgav",0.20134409084166,"degC","ECS_6"
"Ref",1868,"Tgav",0.214432167409147,"degC","ECS_6"
"Ref",1869,"Tgav",0.225144499247985,"degC","ECS_6"
"Ref",1870,"Tgav",0.234301987372327,"degC","ECS_6"
"Ref",1871,"Tgav",0.242852429575616,"degC","ECS_6"
"Ref",1872,"Tgav",0.249907453959596,"degC","ECS_6"
"Ref",1873,"Tgav",0.2555765630951,"degC","ECS_6"
"Ref",1874,"Tgav",0.262143813223584,"degC","ECS_6"
"Ref",1875,"Tgav",0.268362757177364,"degC","ECS_6"
"Ref",1876,"Tgav",0.271068512051715,"degC","ECS_6"
"Ref",1877,"Tgav",0.273881847289489,"degC","ECS_6"
"Ref",1878,"Tgav",0.280525507985022,"degC","ECS_6"
"Ref",1879,"Tgav",0.28960605845193,"degC","ECS_6"
"Ref",1880,"Tgav",0.299669948095279,"degC","ECS_6"
"Ref",1881,"Tgav",0.309962638492275,"degC","ECS_6"
"Ref",1882,"Tgav",0.309967152863945,"degC","ECS_6"
"Ref",1883,"Tgav",0.229624770868141,"degC","ECS_6"
"Ref",1884,"Tgav",0.0923991022905825,"degC","ECS_6"
"Ref",1885,"Tgav",0.0315783833695677,"degC","ECS_6"
"Ref",1886,"Tgav",0.0368732306860267,"degC","ECS_6"
"Ref",1887,"Tgav",0.0554940015309817,"degC","ECS_6"
"Ref",1888,"Tgav",0.077987967527733,"degC","ECS_6"
"Ref",1889,"Tgav",0.0892603871356015,"degC","ECS_6"
"Ref",1890,"Tgav",0.0916580274676642,"degC","ECS_6"
"Ref",1891,"Tgav",0.099293319000389,"degC","ECS_6"
"Ref",1892,"Tgav",0.122121043759804,"degC","ECS_6"
"Ref",1893,"Tgav",0.155657256884404,"degC","ECS_6"
"Ref",1894,"Tgav",0.193781128257501,"degC","ECS_6"
"Ref",1895,"Tgav",0.225106628087446,"degC","ECS_6"
"Ref",1896,"Tgav",0.238061216185654,"degC","ECS_6"
"Ref",1897,"Tgav",0.241280024828958,"degC","ECS_6"
"Ref",1898,"Tgav",0.254452376871102,"degC","ECS_6"
"Ref",1899,"Tgav",0.278432681805911,"degC","ECS_6"
"Ref",1900,"Tgav",0.305002495082785,"degC","ECS_6"
"Ref",1901,"Tgav",0.327409223130094,"degC","ECS_6"
"Ref",1902,"Tgav",0.307384341671866,"degC","ECS_6"
"Ref",1903,"Tgav",0.253814646313357,"degC","ECS_6"
"Ref",1904,"Tgav",0.236466544313557,"degC","ECS_6"
"Ref",1905,"Tgav",0.261068326115594,"degC","ECS_6"
"Ref",1906,"Tgav",0.293922275388436,"degC","ECS_6"
"Ref",1907,"Tgav",0.318758928464074,"degC","ECS_6"
"Ref",1908,"Tgav",0.340030862243508,"degC","ECS_6"
"Ref",1909,"Tgav",0.364657452525421,"degC","ECS_6"
"Ref",1910,"Tgav",0.390094135057357,"degC","ECS_6"
"Ref",1911,"Tgav",0.413267355868175,"degC","ECS_6"
"Ref",1912,"Tgav",0.412439488465381,"degC","ECS_6"
"Ref",1913,"Tgav",0.401888239774345,"degC","ECS_6"
"Ref",1914,"Tgav",0.414272778657202,"degC","ECS_6"
"Ref",1915,"Tgav",0.438474551969566,"degC","ECS_6"
"Ref",1916,"Tgav",0.462784231958127,"degC","ECS_6"
"Ref",1917,"Tgav",0.484721596249908,"degC","ECS_6"
"Ref",1918,"Tgav",0.504795380384077,"degC","ECS_6"
"Ref",1919,"Tgav",0.522510468922714,"degC","ECS_6"
"Ref",1920,"Tgav",0.531504135359408,"degC","ECS_6"
"Ref",1921,"Tgav",0.53854624051133,"degC","ECS_6"
"Ref",1922,"Tgav",0.55391400958364,"degC","ECS_6"
"Ref",1923,"Tgav",0.571125300566642,"degC","ECS_6"
"Ref",1924,"Tgav",0.585670689504749,"degC","ECS_6"
"Ref",1925,"Tgav",0.599039502464936,"degC","ECS_6"
"Ref",1926,"Tgav",0.612496396289534,"degC","ECS_6"
"Ref",1927,"Tgav",0.625236755742593,"degC","ECS_6"
"Ref",1928,"Tgav",0.633121001127506,"degC","ECS_6"
"Ref",1929,"Tgav",0.636628895647385,"degC","ECS_6"
"Ref",1930,"Tgav",0.643474171703689,"degC","ECS_6"
"Ref",1931,"Tgav",0.65383759753214,"degC","ECS_6"
"Ref",1932,"Tgav",0.661644110444002,"degC","ECS_6"
"Ref",1933,"Tgav",0.670122598166456,"degC","ECS_6"
"Ref",1934,"Tgav",0.682292848421454,"degC","ECS_6"
"Ref",1935,"Tgav",0.69490870974103,"degC","ECS_6"
"Ref",1936,"Tgav",0.707815402669885,"degC","ECS_6"
"Ref",1937,"Tgav",0.720037295950188,"degC","ECS_6"
"Ref",1938,"Tgav",0.730363496989847,"degC","ECS_6"
"Ref",1939,"Tgav",0.740559552336619,"degC","ECS_6"
"Ref",1940,"Tgav",0.752591047297835,"degC","ECS_6"
"Ref",1941,"Tgav",0.765577642633972,"degC","ECS_6"
"Ref",1942,"Tgav",0.776475401263687,"degC","ECS_6"
"Ref",1943,"Tgav",0.786858165057627,"degC","ECS_6"
"Ref",1944,"Tgav",0.799648935942342,"degC","ECS_6"
"Ref",1945,"Tgav",0.813574963949333,"degC","ECS_6"
"Ref",1946,"Tgav",0.82778797022648,"degC","ECS_6"
"Ref",1947,"Tgav",0.840844572833637,"degC","ECS_6"
"Ref",1948,"Tgav",0.853530264866678,"degC","ECS_6"
"Ref",1949,"Tgav",0.865695941222591,"degC","ECS_6"
"Ref",1950,"Tgav",0.877857843648263,"degC","ECS_6"
"Ref",1951,"Tgav",0.890933152124958,"degC","ECS_6"
"Ref",1952,"Tgav",0.904208198485164,"degC","ECS_6"
"Ref",1953,"Tgav",0.917459664947691,"degC","ECS_6"
"Ref",1954,"Tgav",0.932007959844195,"degC","ECS_6"
"Ref",1955,"Tgav",0.949355274323604,"degC","ECS_6"
"Ref",1956,"Tgav",0.968350197426076,"degC","ECS_6"
"Ref",1957,"Tgav",0.98849735529459,"degC","ECS_6"
"Ref",1958,"Tgav",1.00928259916471,"degC","ECS_6"
"Ref",1959,"Tgav",1.02989592058003,"degC","ECS_6"
"Ref",1960,"Tgav",1.04410648792279,"degC","ECS_6"
"Ref",1961,"Tgav",1.05113867002349,"degC","ECS_6"
"Ref",1962,"Tgav",1.05401522099352,"degC","ECS_6"
"Ref",1963,"Tgav",1.01787958388127,"degC","ECS_6"
"Ref",1964,"Tgav",0.956881207732428,"degC","ECS_6"
"Ref",1965,"Tgav",0.938537068895364,"degC","ECS_6"
"Ref",1966,"Tgav",0.966612530048526,"degC","ECS_6"
"Ref",1967,"Tgav",1.00708780741064,"degC","ECS_6"
"Ref",1968,"Tgav",1.02486343955263,"degC","ECS_6"
"Ref",1969,"Tgav",1.03282157319576,"degC","ECS_6"
"Ref",1970,"Tgav",1.06414015288399,"degC","ECS_6"
"Ref",1971,"Tgav",1.11217826740353,"degC","ECS_6"
"Ref",1972,"Tgav",1.16038554147826,"degC","ECS_6"
"Ref",1973,"Tgav",1.19993809481174,"degC","ECS_6"
"Ref",1974,"Tgav",1.22370591455481,"degC","ECS_6"
"Ref",1975,"Tgav",1.23869393597633,"degC","ECS_6"
"Ref",1976,"Tgav",1.26757700550913,"degC","ECS_6"
"Ref",1977,"Tgav",1.31249075258863,"degC","ECS_6"
"Ref",1978,"Tgav",1.35418763458334,"degC","ECS_6"
"Ref",1979,"Tgav",1.39208379527193,"degC","ECS_6"
"Ref",1980,"Tgav",1.43399441927514,"degC","ECS_6"
"Ref",1981,"Tgav",1.46853463133621,"degC","ECS_6"
"Ref",1982,"Tgav",1.44227829567691,"degC","ECS_6"
"Ref",1983,"Tgav",1.39533925620041,"degC","ECS_6"
"Ref",1984,"Tgav",1.41249053905402,"degC","ECS_6"
"Ref",1985,"Tgav",1.46581386661539,"degC","ECS_6"
"Ref",1986,"Tgav",1.52042358716296,"degC","ECS_6"
"Ref",1987,"Tgav",1.57123905331059,"degC","ECS_6"
"Ref",1988,"Tgav",1.62090825996944,"degC","ECS_6"
"Ref",1989,"Tgav",1.66915192639588,"degC","ECS_6"
"Ref",1990,"Tgav",1.71132190083098,"degC","ECS_6"
"Ref",1991,"Tgav",1.66720167689419,"degC","ECS_6"
"Ref",1992,"Tgav",1.57640026496263,"degC","ECS_6"
"Ref",1993,"Tgav",1.56989771627639,"degC","ECS_6"
"Ref",1994,"Tgav",1.62944963418628,"degC","ECS_6"
"Ref",1995,"Tgav",1.70186216722839,"degC","ECS_6"
"Ref",1996,"Tgav",1.76869596689964,"degC","ECS_6"
"Ref",1997,"Tgav",1.83174965635374,"degC","ECS_6"
"Ref",1998,"Tgav",1.88945140596081,"degC","ECS_6"
"Ref",1999,"Tgav",1.94173989714046,"degC","ECS_6"
"Ref",2000,"Tgav",1.99004590515869,"degC","ECS_6"
"Ref",2001,"Tgav",2.03594677713869,"degC","ECS_6"
"Ref",2002,"Tgav",2.08076582281873,"degC","ECS_6"
"Ref",2003,"Tgav",2.12377823587054,"degC","ECS_6"
"Ref",2004,"Tgav",2.16642811204312,"degC","ECS_6"
"Ref",2005,"Tgav",2.20501220623679,"degC","ECS_6"
"Ref",2006,"Tgav",2.23275763804734,"degC","ECS_6"
"Ref",2007,"Tgav",2.25549064057521,"degC","ECS_6"
"Ref",2008,"Tgav",2.28108560746505,"degC","ECS_6"
"Ref",2009,"Tgav",2.30955196301243,"degC","ECS_6"
"Ref",2010,"Tgav",2.33995143918227,"degC","ECS_6"
"Ref",2011,"Tgav",2.37140169020051,"degC","ECS_6"
"Ref",2012,"Tgav",2.40312318782699,"degC","ECS_6"
"Ref",2013,"Tgav",2.4346023095015,"degC","ECS_6"
"Ref",2014,"Tgav",2.46594828465945,"degC","ECS_6"
"Ref",2015,"Tgav",2.4973398054263,"degC","ECS_6"
"Ref",2016,"Tgav",2.52897325777005,"degC","ECS_6"
"Ref",2017,"Tgav",2.561043174322,"degC","ECS_6"
"Ref",2018,"Tgav",2.59368943853869,"degC","ECS_6"
"Ref",2019,"Tgav",2.62694650544756,"degC","ECS_6"
"Ref",2020,"Tgav",2.66083597903948,"degC","ECS_6"
"Ref",2021,"Tgav",2.69555053638402,"degC","ECS_6"
"Ref",2022,"Tgav",2.73109918383619,"degC","ECS_6"
"Ref",2023,"Tgav",2.76746350821165,"degC","ECS_6"
"Ref",2024,"Tgav",2.80464914792804,"degC","ECS_6"
"Ref",2025,"Tgav",2.8426612183761,"degC","ECS_6"
"Ref",2026,"Tgav",2.88151311520456,"degC","ECS_6"
"Ref",2027,"Tgav",2.92123573472461,"degC","ECS_6"
"Ref",2028,"Tgav",2.96184833559437,"degC","ECS_6"
"Ref",2029,"Tgav",3.00334773251598,"degC","ECS_6"
"Ref",2030,"Tgav",3.04572582283304,"degC","ECS_6"
"Ref",2031,"Tgav",3.08898656542524,"degC","ECS_6"
"Ref",2032,"Tgav",3.13314342920121,"degC","ECS_6"
"Ref",2033,"Tgav",3.17820213639939,"degC","ECS_6"
"Ref",2034,"Tgav",3.22411553165509,"degC","ECS_6"
"Ref",2035,"Tgav",3.27083913243206,"degC","ECS_6"
"Ref",2036,"Tgav",3.31834492920061,"degC","ECS_6"
"Ref",2037,"Tgav",3.36657604785196,"degC","ECS_6"
"Ref",2038,"Tgav",3.41548902138543,"degC","ECS_6"
"Ref",2039,"Tgav",3.46506341132428,"degC","ECS_6"
"Ref",2040,"Tgav",3.51528274587885,"degC","ECS_6"
"Ref",2041,"Tgav",3.5661552179402,"degC","ECS_6"
"Ref",2042,"Tgav",3.61763036444774,"degC","ECS_6"
"Ref",2043,"Tgav",3.66965913355165,"degC","ECS_6"
"Ref",2044,"Tgav",3.7222362120016,"degC","ECS_6"
"Ref",2045,"Tgav",3.77535890640895,"degC","ECS_6"
"Ref",2046,"Tgav",3.82901393076021,"degC","ECS_6"
"Ref",2047,"Tgav",3.88317769228365,"degC","ECS_6"
"Ref",2048,"Tgav",3.93782772609211,"degC","ECS_6"
"Ref",2049,"Tgav",3.99296864529837,"degC","ECS_6"
"Ref",2050,"Tgav",4.04860417926967,"degC","ECS_6"
"Ref",2051,"Tgav",4.10475431430645,"degC","ECS_6"
"Ref",2052,"Tgav",4.16133554290209,"degC","ECS_6"
"Ref",2053,"Tgav",4.21827189279212,"degC","ECS_6"
"Ref",2054,"Tgav",4.27555072044952,"degC","ECS_6"
"Ref",2055,"Tgav",4.33316758769036,"degC","ECS_6"
"Ref",2056,"Tgav",4.39108502246658,"degC","ECS_6"
"Ref",2057,"Tgav",4.44927875411025,"degC","ECS_6"
"Ref",2058,"Tgav",4.50773070023418,"degC","ECS_6"
"Ref",2059,"Tgav",4.56643359270334,"degC","ECS_6"
"Ref",2060,"Tgav",4.6253825780556,"degC","ECS_6"
"Ref",2061,"Tgav",4.68460267430875,"degC","ECS_6"
"Ref",2062,"Tgav",4.7440841410653,"degC","ECS_6"
"Ref",2063,"Tgav",4.80381321835746,"degC","ECS_6"
"Ref",2064,"Tgav",4.86378955791437,"degC","ECS_6"
"Ref",2065,"Tgav",4.92401360290058,"degC","ECS_6"
"Ref",2066,"Tgav",4.98448337681991,"degC","ECS_6"
"Ref",2067,"Tgav",5.04519618613516,"degC","ECS_6"
"Ref",2068,"Tgav",5.10614842911849,"degC","ECS_6"
"Ref",2069,"Tgav",5.16733528260926,"degC","ECS_6"
"Ref",2070,"Tgav",5.22875223643432,"degC","ECS_6"
"Ref",2071,"Tgav",5.2903907046121,"degC","ECS_6"
"Ref",2072,"Tgav",5.35223407762314,"degC","ECS_6"
"Ref",2073,"Tgav",5.41426120033599,"degC","ECS_6"
"Ref",2074,"Tgav",5.47645390864857,"degC","ECS_6"
"Ref",2075,"Tgav",5.53879841870751,"degC","ECS_6"
"Ref",2076,"Tgav",5.60129958870397,"degC","ECS_6"
"Ref",2077,"Tgav",5.66395061193511,"degC","ECS_6"
"Ref",2078,"Tgav",5.72674325924755,"degC","ECS_6"
"Ref",2079,"Tgav",5.78966898273113,"degC","ECS_6"
"Ref",2080,"Tgav",5.85272056593425,"degC","ECS_6"
"Ref",2081,"Tgav",5.91587361845494,"degC","ECS_6"
"Ref",2082,"Tgav",5.97909932611116,"degC","ECS_6"
"Ref",2083,"Tgav",6.04237463922521,"degC","ECS_6"
"Ref",2084,"Tgav",6.1056844044439,"degC","ECS_6"
"Ref",2085,"Tgav",6.16901761561853,"degC","ECS_6"
"Ref",2086,"Tgav",6.23238023847466,"degC","ECS_6"
"Ref",2087,"Tgav",6.29576756883106,"degC","ECS_6"
"Ref",2088,"Tgav",6.35917330084515,"degC","ECS_6"
"Ref",2089,"Tgav",6.42259184114802,"degC","ECS_6"
"Ref",2090,"Tgav",6.48601879616407,"degC","ECS_6"
"Ref",2091,"Tgav",6.54937114841069,"degC","ECS_6"
"Ref",2092,"Tgav",6.61262876733255,"degC","ECS_6"
"Ref",2093,"Tgav",6.67578666976064,"degC","ECS_6"
"Ref",2094,"Tgav",6.73883948721984,"degC","ECS_6"
"Ref",2095,"Tgav",6.80178311086991,"degC","ECS_6"
"Ref",2096,"Tgav",6.86481665071626,"degC","ECS_6"
"Ref",2097,"Tgav",6.92799005011375,"degC","ECS_6"
"Ref",2098,"Tgav",6.99132632047729,"degC","ECS_6"
"Ref",2099,"Tgav",7.05484537807524,"degC","ECS_6"
"Ref",2100,"Tgav",7.11856196319523,"degC","ECS_6"
