"scenario","year","variable","value","units","parameter_value"
"Ref_70",1967,"Tgav",0.364983585481354,"degC","ECS_1.5"
"Ref_70",1968,"Tgav",0.372071756840975,"degC","ECS_1.5"
"Ref_70",1969,"Tgav",0.372328905497283,"degC","ECS_1.5"
"Ref_70",1970,"Tgav",0.395664049718822,"degC","ECS_1.5"
"Ref_70",1971,"Tgav",0.429700124807986,"degC","ECS_1.5"
"Ref_70",1972,"Tgav",0.459420981882659,"degC","ECS_1.5"
"Ref_70",1973,"Tgav",0.47917562358026,"degC","ECS_1.5"
"Ref_70",1974,"Tgav",0.484441377014124,"degC","ECS_1.5"
"Ref_70",1975,"Tgav",0.484147412650054,"degC","ECS_1.5"
"Ref_70",1976,"Tgav",0.498997181051521,"degC","ECS_1.5"
"Ref_70",1977,"Tgav",0.526534284339918,"degC","ECS_1.5"
"Ref_70",1978,"Tgav",0.547523979811222,"degC","ECS_1.5"
"Ref_70",1979,"Tgav",0.56464290801574,"degC","ECS_1.5"
"Ref_70",1980,"Tgav",0.585469679244769,"degC","ECS_1.5"
"Ref_70",1981,"Tgav",0.598091004715972,"degC","ECS_1.5"
"Ref_70",1982,"Tgav",0.554831694940574,"degC","ECS_1.5"
"Ref_70",1983,"Tgav",0.505399287953052,"degC","ECS_1.5"
"Ref_70",1984,"Tgav",0.523170155777754,"degC","ECS_1.5"
"Ref_70",1985,"Tgav",0.564615018927346,"degC","ECS_1.5"
"Ref_70",1986,"Tgav",0.599619895527883,"degC","ECS_1.5"
"Ref_70",1987,"Tgav",0.628193979964295,"degC","ECS_1.5"
"Ref_70",1988,"Tgav",0.654223836749495,"degC","ECS_1.5"
"Ref_70",1989,"Tgav",0.677740177107204,"degC","ECS_1.5"
"Ref_70",1990,"Tgav",0.694900817927053,"degC","ECS_1.5"
"Ref_70",1991,"Tgav",0.631731192903844,"degC","ECS_1.5"
"Ref_70",1992,"Tgav",0.54349928701498,"degC","ECS_1.5"
"Ref_70",1993,"Tgav",0.548071532301208,"degC","ECS_1.5"
"Ref_70",1994,"Tgav",0.602165743449553,"degC","ECS_1.5"
"Ref_70",1995,"Tgav",0.655306255497302,"degC","ECS_1.5"
"Ref_70",1996,"Tgav",0.696957324174925,"degC","ECS_1.5"
"Ref_70",1997,"Tgav",0.732455658789233,"degC","ECS_1.5"
"Ref_70",1998,"Tgav",0.76122088694065,"degC","ECS_1.5"
"Ref_70",1999,"Tgav",0.784487203533534,"degC","ECS_1.5"
"Ref_70",2000,"Tgav",0.804229631449836,"degC","ECS_1.5"
"Ref_70",2001,"Tgav",0.822105466452813,"degC","ECS_1.5"
"Ref_70",2002,"Tgav",0.839300783229017,"degC","ECS_1.5"
"Ref_70",2003,"Tgav",0.854970252465051,"degC","ECS_1.5"
"Ref_70",2004,"Tgav",0.870657845723364,"degC","ECS_1.5"
"Ref_70",2005,"Tgav",0.8826168408432,"degC","ECS_1.5"
"Ref_70",2006,"Tgav",0.885311829988187,"degC","ECS_1.5"
"Ref_70",2007,"Tgav",0.885829251647409,"degC","ECS_1.5"
"Ref_70",2008,"Tgav",0.890734813583682,"degC","ECS_1.5"
"Ref_70",2009,"Tgav",0.898525838837657,"degC","ECS_1.5"
"Ref_70",2010,"Tgav",0.908019156588623,"degC","ECS_1.5"
"Ref_70",2011,"Tgav",0.918258580648333,"degC","ECS_1.5"
"Ref_70",2012,"Tgav",0.928521611247153,"degC","ECS_1.5"
"Ref_70",2013,"Tgav",0.938416102858361,"degC","ECS_1.5"
"Ref_70",2014,"Tgav",0.948162327360278,"degC","ECS_1.5"
"Ref_70",2015,"Tgav",0.957942332576017,"degC","ECS_1.5"
"Ref_70",2016,"Tgav",0.967922808855984,"degC","ECS_1.5"
"Ref_70",2017,"Tgav",0.978248755931886,"degC","ECS_1.5"
"Ref_70",2018,"Tgav",0.989000275225169,"degC","ECS_1.5"
"Ref_70",2019,"Tgav",1.00015715830232,"degC","ECS_1.5"
"Ref_70",2020,"Tgav",1.01170681481579,"degC","ECS_1.5"
"Ref_70",2021,"Tgav",1.023802689871,"degC","ECS_1.5"
"Ref_70",2022,"Tgav",1.03639159220032,"degC","ECS_1.5"
"Ref_70",2023,"Tgav",1.04943120202203,"degC","ECS_1.5"
"Ref_70",2024,"Tgav",1.06290957573852,"degC","ECS_1.5"
"Ref_70",2025,"Tgav",1.07681497116381,"degC","ECS_1.5"
"Ref_70",2026,"Tgav",1.09114623948207,"degC","ECS_1.5"
"Ref_70",2027,"Tgav",1.10585290251666,"degC","ECS_1.5"
"Ref_70",2028,"Tgav",1.12083214083302,"degC","ECS_1.5"
"Ref_70",2029,"Tgav",1.13600449381547,"degC","ECS_1.5"
"Ref_70",2030,"Tgav",1.15131816344931,"degC","ECS_1.5"
"Ref_70",2031,"Tgav",1.16674986361289,"degC","ECS_1.5"
"Ref_70",2032,"Tgav",1.18229601539078,"degC","ECS_1.5"
"Ref_70",2033,"Tgav",1.19794891770325,"degC","ECS_1.5"
"Ref_70",2034,"Tgav",1.21365266478979,"degC","ECS_1.5"
"Ref_70",2035,"Tgav",1.2293529114776,"degC","ECS_1.5"
"Ref_70",2036,"Tgav",1.24506275314956,"degC","ECS_1.5"
"Ref_70",2037,"Tgav",1.26072074167877,"degC","ECS_1.5"
"Ref_70",2038,"Tgav",1.27628777339244,"degC","ECS_1.5"
"Ref_70",2039,"Tgav",1.29175571513687,"degC","ECS_1.5"
"Ref_70",2040,"Tgav",1.30712029433426,"degC","ECS_1.5"
"Ref_70",2041,"Tgav",1.32240082070704,"degC","ECS_1.5"
"Ref_70",2042,"Tgav",1.33755500662931,"degC","ECS_1.5"
"Ref_70",2043,"Tgav",1.35255621752802,"degC","ECS_1.5"
"Ref_70",2044,"Tgav",1.36742283656136,"degC","ECS_1.5"
"Ref_70",2045,"Tgav",1.38216692885976,"degC","ECS_1.5"
"Ref_70",2046,"Tgav",1.39678859559547,"degC","ECS_1.5"
"Ref_70",2047,"Tgav",1.41127764273922,"degC","ECS_1.5"
"Ref_70",2048,"Tgav",1.42562865929278,"degC","ECS_1.5"
"Ref_70",2049,"Tgav",1.4398642265238,"degC","ECS_1.5"
"Ref_70",2050,"Tgav",1.45399905839842,"degC","ECS_1.5"
"Ref_70",2051,"Tgav",1.46806139465308,"degC","ECS_1.5"
"Ref_70",2052,"Tgav",1.4819718150741,"degC","ECS_1.5"
"Ref_70",2053,"Tgav",1.49568189351875,"degC","ECS_1.5"
"Ref_70",2054,"Tgav",1.50921086812377,"degC","ECS_1.5"
"Ref_70",2055,"Tgav",1.52257369414653,"degC","ECS_1.5"
"Ref_70",2056,"Tgav",1.53574615373136,"degC","ECS_1.5"
"Ref_70",2057,"Tgav",1.54873462744178,"degC","ECS_1.5"
"Ref_70",2058,"Tgav",1.5615407559486,"degC","ECS_1.5"
"Ref_70",2059,"Tgav",1.5741731354724,"degC","ECS_1.5"
"Ref_70",2060,"Tgav",1.58664102376925,"degC","ECS_1.5"
"Ref_70",2061,"Tgav",1.5989801541557,"degC","ECS_1.5"
"Ref_70",2062,"Tgav",1.61118393286409,"degC","ECS_1.5"
"Ref_70",2063,"Tgav",1.62324853861052,"degC","ECS_1.5"
"Ref_70",2064,"Tgav",1.63518529481465,"degC","ECS_1.5"
"Ref_70",2065,"Tgav",1.64700293679228,"degC","ECS_1.5"
"Ref_70",2066,"Tgav",1.65870679589315,"degC","ECS_1.5"
"Ref_70",2067,"Tgav",1.67030224660497,"degC","ECS_1.5"
"Ref_70",2068,"Tgav",1.68179371328025,"degC","ECS_1.5"
"Ref_70",2069,"Tgav",1.69318341913834,"degC","ECS_1.5"
"Ref_70",2070,"Tgav",1.70447374166929,"degC","ECS_1.5"
"Ref_70",2071,"Tgav",1.71566295715498,"degC","ECS_1.5"
"Ref_70",2072,"Tgav",1.72674982938961,"degC","ECS_1.5"
"Ref_70",2073,"Tgav",1.73773450909382,"degC","ECS_1.5"
"Ref_70",2074,"Tgav",1.74861649180511,"degC","ECS_1.5"
"Ref_70",2075,"Tgav",1.75939658923189,"degC","ECS_1.5"
"Ref_70",2076,"Tgav",1.77009101674724,"degC","ECS_1.5"
"Ref_70",2077,"Tgav",1.78070137119155,"degC","ECS_1.5"
"Ref_70",2078,"Tgav",1.79122491543427,"degC","ECS_1.5"
"Ref_70",2079,"Tgav",1.80166374263584,"degC","ECS_1.5"
"Ref_70",2080,"Tgav",1.81201569080332,"degC","ECS_1.5"
"Ref_70",2081,"Tgav",1.82226374967556,"degC","ECS_1.5"
"Ref_70",2082,"Tgav",1.83239156337229,"degC","ECS_1.5"
"Ref_70",2083,"Tgav",1.84239080925189,"degC","ECS_1.5"
"Ref_70",2084,"Tgav",1.85226011739757,"degC","ECS_1.5"
"Ref_70",2085,"Tgav",1.86199997373829,"degC","ECS_1.5"
"Ref_70",2086,"Tgav",1.87162530215597,"degC","ECS_1.5"
"Ref_70",2087,"Tgav",1.88113838871914,"degC","ECS_1.5"
"Ref_70",2088,"Tgav",1.89054176392064,"degC","ECS_1.5"
"Ref_70",2089,"Tgav",1.89983675567624,"degC","ECS_1.5"
"Ref_70",2090,"Tgav",1.90902500907876,"degC","ECS_1.5"
"Ref_70",2091,"Tgav",1.91803372030116,"degC","ECS_1.5"
"Ref_70",2092,"Tgav",1.92686706940668,"degC","ECS_1.5"
"Ref_70",2093,"Tgav",1.93553273167656,"degC","ECS_1.5"
"Ref_70",2094,"Tgav",1.94403505339365,"degC","ECS_1.5"
"Ref_70",2095,"Tgav",1.95237810499715,"degC","ECS_1.5"
"Ref_70",2096,"Tgav",1.96075540913892,"degC","ECS_1.5"
"Ref_70",2097,"Tgav",1.96916440320916,"degC","ECS_1.5"
"Ref_70",2098,"Tgav",1.97759920711803,"degC","ECS_1.5"
"Ref_70",2099,"Tgav",1.98604646399352,"degC","ECS_1.5"
"Ref_70",2100,"Tgav",1.99450946568679,"degC","ECS_1.5"
"Ref_70",1850,"Tgav",0.102469583932354,"degC","ECS_2"
"Ref_70",1851,"Tgav",0.105854390094743,"degC","ECS_2"
"Ref_70",1852,"Tgav",0.110725406629305,"degC","ECS_2"
"Ref_70",1853,"Tgav",0.116504868576908,"degC","ECS_2"
"Ref_70",1854,"Tgav",0.122277403412632,"degC","ECS_2"
"Ref_70",1855,"Tgav",0.11620983783839,"degC","ECS_2"
"Ref_70",1856,"Tgav",0.0733901580832987,"degC","ECS_2"
"Ref_70",1857,"Tgav",0.0206532259671553,"degC","ECS_2"
"Ref_70",1858,"Tgav",0.0103538406739774,"degC","ECS_2"
"Ref_70",1859,"Tgav",0.0328716889550223,"degC","ECS_2"
"Ref_70",1860,"Tgav",0.0595499579463916,"degC","ECS_2"
"Ref_70",1861,"Tgav",0.0767412296515573,"degC","ECS_2"
"Ref_70",1862,"Tgav",0.0812276479962585,"degC","ECS_2"
"Ref_70",1863,"Tgav",0.085331986715789,"degC","ECS_2"
"Ref_70",1864,"Tgav",0.0960177864928603,"degC","ECS_2"
"Ref_70",1865,"Tgav",0.108490704102316,"degC","ECS_2"
"Ref_70",1866,"Tgav",0.119569394158276,"degC","ECS_2"
"Ref_70",1867,"Tgav",0.128740728860406,"degC","ECS_2"
"Ref_70",1868,"Tgav",0.135989575790779,"degC","ECS_2"
"Ref_70",1869,"Tgav",0.141054806497721,"degC","ECS_2"
"Ref_70",1870,"Tgav",0.144914525109056,"degC","ECS_2"
"Ref_70",1871,"Tgav",0.148457809597368,"degC","ECS_2"
"Ref_70",1872,"Tgav",0.150744818619676,"degC","ECS_2"
"Ref_70",1873,"Tgav",0.152021560033939,"degC","ECS_2"
"Ref_70",1874,"Tgav",0.154488507553705,"degC","ECS_2"
"Ref_70",1875,"Tgav",0.156628759123334,"degC","ECS_2"
"Ref_70",1876,"Tgav",0.155545325496464,"degC","ECS_2"
"Ref_70",1877,"Tgav",0.155175838120023,"degC","ECS_2"
"Ref_70",1878,"Tgav",0.158641445580682,"degC","ECS_2"
"Ref_70",1879,"Tgav",0.164022353242235,"degC","ECS_2"
"Ref_70",1880,"Tgav",0.169947533224643,"degC","ECS_2"
"Ref_70",1881,"Tgav",0.175787035451665,"degC","ECS_2"
"Ref_70",1882,"Tgav",0.171557907050084,"degC","ECS_2"
"Ref_70",1883,"Tgav",0.0917704747095907,"degC","ECS_2"
"Ref_70",1884,"Tgav",-0.0296944331303832,"degC","ECS_2"
"Ref_70",1885,"Tgav",-0.0657192702159099,"degC","ECS_2"
"Ref_70",1886,"Tgav",-0.0446553053954946,"degC","ECS_2"
"Ref_70",1887,"Tgav",-0.0190717368404696,"degC","ECS_2"
"Ref_70",1888,"Tgav",0.00620804211786254,"degC","ECS_2"
"Ref_70",1889,"Tgav",0.0176709086355399,"degC","ECS_2"
"Ref_70",1890,"Tgav",0.0204648176510223,"degC","ECS_2"
"Ref_70",1891,"Tgav",0.0286192519876357,"degC","ECS_2"
"Ref_70",1892,"Tgav",0.0502088718687706,"degC","ECS_2"
"Ref_70",1893,"Tgav",0.0793190577614596,"degC","ECS_2"
"Ref_70",1894,"Tgav",0.110194802323306,"degC","ECS_2"
"Ref_70",1895,"Tgav",0.13250077183341,"degC","ECS_2"
"Ref_70",1896,"Tgav",0.136945424723911,"degC","ECS_2"
"Ref_70",1897,"Tgav",0.13410349873134,"degC","ECS_2"
"Ref_70",1898,"Tgav",0.142419500798726,"degC","ECS_2"
"Ref_70",1899,"Tgav",0.160136828418025,"degC","ECS_2"
"Ref_70",1900,"Tgav",0.178764905396247,"degC","ECS_2"
"Ref_70",1901,"Tgav",0.192497861806138,"degC","ECS_2"
"Ref_70",1902,"Tgav",0.165596081829499,"degC","ECS_2"
"Ref_70",1903,"Tgav",0.112844912554006,"degC","ECS_2"
"Ref_70",1904,"Tgav",0.101399483561234,"degC","ECS_2"
"Ref_70",1905,"Tgav",0.127284046441329,"degC","ECS_2"
"Ref_70",1906,"Tgav",0.155626359533888,"degC","ECS_2"
"Ref_70",1907,"Tgav",0.173734441729091,"degC","ECS_2"
"Ref_70",1908,"Tgav",0.188021245877625,"degC","ECS_2"
"Ref_70",1909,"Tgav",0.205142180980616,"degC","ECS_2"
"Ref_70",1910,"Tgav",0.222043314683145,"degC","ECS_2"
"Ref_70",1911,"Tgav",0.236162957704871,"degC","ECS_2"
"Ref_70",1912,"Tgav",0.2271443096123,"degC","ECS_2"
"Ref_70",1913,"Tgav",0.212249194797899,"degC","ECS_2"
"Ref_70",1914,"Tgav",0.221500891260333,"degC","ECS_2"
"Ref_70",1915,"Tgav",0.23962638176702,"degC","ECS_2"
"Ref_70",1916,"Tgav",0.256067300841288,"degC","ECS_2"
"Ref_70",1917,"Tgav",0.269488636754218,"degC","ECS_2"
"Ref_70",1918,"Tgav",0.28085777497856,"degC","ECS_2"
"Ref_70",1919,"Tgav",0.289877568012621,"degC","ECS_2"
"Ref_70",1920,"Tgav",0.290696736348538,"degC","ECS_2"
"Ref_70",1921,"Tgav",0.290935150206852,"degC","ECS_2"
"Ref_70",1922,"Tgav",0.299726737353324,"degC","ECS_2"
"Ref_70",1923,"Tgav",0.309350344614142,"degC","ECS_2"
"Ref_70",1924,"Tgav",0.316090801103357,"degC","ECS_2"
"Ref_70",1925,"Tgav",0.321898235797167,"degC","ECS_2"
"Ref_70",1926,"Tgav",0.327899997912202,"degC","ECS_2"
"Ref_70",1927,"Tgav",0.333218582680961,"degC","ECS_2"
"Ref_70",1928,"Tgav",0.334002626752034,"degC","ECS_2"
"Ref_70",1929,"Tgav",0.331373021726969,"degC","ECS_2"
"Ref_70",1930,"Tgav",0.332825631137649,"degC","ECS_2"
"Ref_70",1931,"Tgav",0.337498039857986,"degC","ECS_2"
"Ref_70",1932,"Tgav",0.33936949769178,"degC","ECS_2"
"Ref_70",1933,"Tgav",0.34225183744331,"degC","ECS_2"
"Ref_70",1934,"Tgav",0.34860396081413,"degC","ECS_2"
"Ref_70",1935,"Tgav",0.354857897928702,"degC","ECS_2"
"Ref_70",1936,"Tgav",0.36120909065817,"degC","ECS_2"
"Ref_70",1937,"Tgav",0.366711450718713,"degC","ECS_2"
"Ref_70",1938,"Tgav",0.370387805545736,"degC","ECS_2"
"Ref_70",1939,"Tgav",0.374165508624592,"degC","ECS_2"
"Ref_70",1940,"Tgav",0.379744574068316,"degC","ECS_2"
"Ref_70",1941,"Tgav",0.385992048810048,"degC","ECS_2"
"Ref_70",1942,"Tgav",0.390042333223574,"degC","ECS_2"
"Ref_70",1943,"Tgav",0.393828154471408,"degC","ECS_2"
"Ref_70",1944,"Tgav",0.399994139297894,"degC","ECS_2"
"Ref_70",1945,"Tgav",0.406910401902892,"degC","ECS_2"
"Ref_70",1946,"Tgav",0.413859577560609,"degC","ECS_2"
"Ref_70",1947,"Tgav",0.419526044420232,"degC","ECS_2"
"Ref_70",1948,"Tgav",0.424899344839429,"degC","ECS_2"
"Ref_70",1949,"Tgav",0.429778076304978,"degC","ECS_2"
"Ref_70",1950,"Tgav",0.434717115894951,"degC","ECS_2"
"Ref_70",1951,"Tgav",0.440532589434926,"degC","ECS_2"
"Ref_70",1952,"Tgav",0.446399468715126,"degC","ECS_2"
"Ref_70",1953,"Tgav",0.452175360613299,"degC","ECS_2"
"Ref_70",1954,"Tgav",0.459144670501826,"degC","ECS_2"
"Ref_70",1955,"Tgav",0.468549492968105,"degC","ECS_2"
"Ref_70",1956,"Tgav",0.479010020626019,"degC","ECS_2"
"Ref_70",1957,"Tgav",0.490127359594238,"degC","ECS_2"
"Ref_70",1958,"Tgav",0.50143076645998,"degC","ECS_2"
"Ref_70",1959,"Tgav",0.51221846400743,"degC","ECS_2"
"Ref_70",1960,"Tgav",0.516657420853368,"degC","ECS_2"
"Ref_70",1961,"Tgav",0.515024456888735,"degC","ECS_2"
"Ref_70",1962,"Tgav",0.510608520935656,"degC","ECS_2"
"Ref_70",1963,"Tgav",0.469839244697136,"degC","ECS_2"
"Ref_70",1964,"Tgav",0.411869403503779,"degC","ECS_2"
"Ref_70",1965,"Tgav",0.400542893509954,"degC","ECS_2"
"Ref_70",1966,"Tgav",0.429906113397807,"degC","ECS_2"
"Ref_70",1967,"Tgav",0.464759751968581,"degC","ECS_2"
"Ref_70",1968,"Tgav",0.474285621623691,"degC","ECS_2"
"Ref_70",1969,"Tgav",0.475846159949006,"degC","ECS_2"
"Ref_70",1970,"Tgav",0.500557637562707,"degC","ECS_2"
"Ref_70",1971,"Tgav",0.537741735556069,"degC","ECS_2"
"Ref_70",1972,"Tgav",0.571733483933529,"degC","ECS_2"
"Ref_70",1973,"Tgav",0.595863432782073,"degC","ECS_2"
"Ref_70",1974,"Tgav",0.604865843805636,"degC","ECS_2"
"Ref_70",1975,"Tgav",0.607206638324436,"degC","ECS_2"
"Ref_70",1976,"Tgav",0.624338203601232,"degC","ECS_2"
"Ref_70",1977,"Tgav",0.655197477525763,"degC","ECS_2"
"Ref_70",1978,"Tgav",0.680396054943838,"degC","ECS_2"
"Ref_70",1979,"Tgav",0.701570864719755,"degC","ECS_2"
"Ref_70",1980,"Tgav",0.726433128454698,"degC","ECS_2"
